"longitude","latitude","   Population (2007)= ","   Households (2005)= ","   Town name= ","     Province= ","     No. of Barangays= ","   Year Town Created=","   Contact Nos=","Elevation: ","Photo: ","      Risk Data="
123.067,7.736," 34289"," 6671","BUUG","ZAMBOANGA SIBUGAY","",""," "," "," ","1 govt municipal health center,1 private hospital and 1 private clinic,27 govt elementary schools"
123.379,7.534," 26902"," 4949","DIMATALING","ZAMBOANGA DEL SUR","",""," "," "," ","1 govt municipal health center,24 govt elementary schools"
123.342,7.622," 33738"," 6033","DINAS","ZAMBOANGA DEL SUR","",""," "," "," ","1 govt municipal health center,28 govt elementary schools"
123.3617,7.818," 29732"," 5119","DUMALINAO","ZAMBOANGA DEL SUR","",""," "," "," ","1 govt municipal health center,26 govt elementary schools"
123.322690425206,7.71715431681334,"19616 "," 3620 ","GUIPOS","ZAMBOANGA DEL SUR","",""," "," "," ","1 govt municipal health center,19 public shools"
122.5755,7.76919," 60686"," 10293","IPIL","ZAMBOANGA SIBUGAY","",""," "," "," ","1 govt district hospital,1 govt municipal health center,2 private clinics,27 govt elementary schools"
122.748,7.795," 40169"," 7216","KABASALAN","ZAMBOANGA SIBUGAY","",""," "," "," ","1 govt municipal health center,2 private hospitals,32 govt elementary schools"
123.142,7.743," 27280"," 4520","KUMALARANG","ZAMBOANGA DEL SUR","",""," "," "," ","1 govt municipal health center,1 private clinic,18 govt elementary schools"
123.5116,7.86581," 37598"," 6629","LABANGAN","ZAMBOANGA DEL SUR","",""," "," "," ","1 govt hospital,1 govt municipal health center,24 govt elementary schools"
123.20,7.6342," 26118"," 4637","LAPUYAN","ZAMBOANGA DEL SUR","",""," "," "," ","1 govt municipal health center,25 govt elementary schools"
122.843,7.425," 30589"," 3964","MABUHAY","ZAMBOANGA SIBUGAY","",""," "," "," ","1 govt municipal health center,19 govt elementary schools"
123.43813,8.12934," 44087"," 8026","MAHAYAG","ZAMBOANGA DEL SUR","",""," "," "," ","1 govt district hospital,1 govt municipal health center,29 govt elementary schools"
123.037,7.633," 29834"," 5762","MALANGAS","ZAMBOANGA SIBUGAY","",""," "," "," ","1 govt municipal health center,2 private hospitals,25 govt elementary schools"
123.165,7.578," 34939"," 6560","MARGOSATUBIG","ZAMBOANGA DEL SUR","",""," "," "," ","1 govt district hospital,1 govt municipal health center,18 govt elementary schools"
123.266,7.986," 30772"," 5479","MIDSALIP","ZAMBOANGA DEL SUR","",""," "," "," ","1 govt municipal health center,33 govt elementary schools"
123.4852,8.09294," 48215"," 8470","MOLAVE","ZAMBOANGA DEL SUR","",""," "," "," ","1 govt municipal health center,2 private hospitals,28 govt elementary schools"
122.747,7.76," 37349"," 6468","NAGA","ZAMBOANGA SIBUGAY","",""," "," "," ","1 govt municipal health center,1 private clinic,23 govt elementary schools"
122.856,7.315," 27521"," 4037","OLUTANGA","ZAMBOANGA SIBUGAY","",""," "," "," ","1 govt municipal health center,17 govt elementary schools"
123.436677883145,7.82622823066234," 161312"," 28027","PAGADIAN CITY ","ZAMBOANGA DEL SUR","",""," "," "," ","1 govt provincial hospital,3 govt municipal health center,4 private hospitals and 3 private clinics,59 public schools"
123.3237,7.43889," 25231"," 4235","PITOGO (Sugbay)","ZAMBOANGA DEL SUR","",""," "," "," ","1 govt municipal health center,15 govt elementary schools"
123.48102,8.02173," 25321"," 4741","RAMON MAGSAYSAY (LIARGOZ)","ZAMBOANGA DEL SUR","",""," "," "," ","1 govt municipal health center,26 govt elementary schools"
123.262,7.647," 16981"," 3043","SAN MIGUEL","ZAMBOANGA DEL SUR","",""," "," "," ","1 govt municipal health center,18 govt elementary schools"
123.461,7.656," 25575"," 4739","SAN PABLO","ZAMBOANGA DEL SUR","",""," "," "," ","1 govt municipal health center,28 govt elementary schools"
122.8834,7.717," 33902"," 6238","SIAY","ZAMBOANGA SIBUGAY","",""," "," "," ","1 govt municipal health center,31 govt elementary schools"
123.41332,7.45287," 23798"," 4017","TABINA","ZAMBOANGA DEL SUR","",""," "," "," ","1 govt municipal health center,21 public elementary schools"
123.55558,8.05584," 34242"," 6078","TAMBULIG","ZAMBOANGA DEL SUR","",""," "," "," ","1 govt municipal hospital,1 govt municipal health center,1 private clinic,32 govt elementary schools"
122.55,7.849," 43723"," 7802","TITAY","ZAMBOANGA SIBUGAY","",""," "," "," ","1 govt municipal health center.1 private hospital,32 govt elementary schools"
123.575,7.853939," 36591"," 6760","TUKURAN","ZAMBOANGA DEL SUR","",""," "," "," ","1 govt municipal health center,26 govt elementary schools"
122.42416,7.59686," 37588"," 6453","TUNGAWAN","ZAMBOANGA DEL SUR","",""," "," "," ","1 govt municipal health center"
122.08,6.9," 774407"," 117152","ZAMBOANGA CITY","ZAMBOANGA DEL SUR","",""," "," "," ","4 govt hospitals and 1 govt sanitarium,7 private hospitals,162 govt elementary schools"
122.487,11.54," 23692"," 4410","ALTAVAS","AKLAN","",""," "," "," ","1 govt rural health unit"
124.10226,9.70206," 17078"," 2967","BILAR","BOHOL","",""," "," "," ","1 govt rural health unit"
124.148,9.78086," 12137"," 2287","BATUAN","BOHOL","",""," "," "," ","1 govt rural health unit"
124.23099,7.19993," 150450"," 31227","COTABATO CITY","MAGUINDANAO","",""," "," "," ","2 govt hospitals,4 private hospitals"
122.617,11.067," 32149"," 5850","DUEÑAS","ILOILO","40","","3510212"," "," ","1 govt rural health unit,25 govt elementary schools,4 govt high schools"
121.41399,18.21935," 16016"," 2985","FLORA","APAYAO","",""," "," "," ","1 govt rural health unit"
121.183,18.025," 14529"," 2501","KABUGAO","APAYAO","",""," "," "," ","1 govt rural health unit"
124.188,7.53374," 19598"," 1407","KAPATAGAN","LANAO DEL SUR","",""," "," "," ","1 govt municipal health center"
120.767,12.833," 70506"," 12533","SABLAYAN","OCCIDENTAL MINDORO","",""," "," "," ","1 govt rural health unit"
123.732,12.568," 26508"," 5652","SAN JACINTO","MASBATE (TICAO ISLAND)","",""," "," "," ","1 govt district hospital,1 govt rural health unit"
123.262,7.647," 16981"," 3043","SAN MIGUEL","ZAMBOANGA DEL SUR","",""," "," "," ","1 govt municipal health center"
124.617,8.267," 53316"," 8342","TALAKAG","BUKIDNON","",""," "," "," ","1 govt community hospital,1 govt rural health unit"
122.14492,7.8108108," 20540"," 2771","BALIGUIAN","ZAMBOANGA DEL NORTE","",""," "," "," ","1 govt municipal health center,12 govt elementary schools"
122.90601,14.1757," 39653"," 7407","VINZONS","CAMARINES NORTE","19",""," "," "," ","1 govt rural health unit"
122.3817,14.17028," 40300"," 4988","SANTA ELENA","CAMARINES NORTE","19",""," "," "," ","1 govt rural health unit"
122.69299,14.29183," 49028"," 8969","JOSE PANGANIBAN","CAMARINES NORTE","27",""," "," "," ","1 govt rural health unit"
122.75549,11.585139," 147738"," 25126","ROXAS CITY","CAPIZ","",""," "," "," ","1 govt provincial hospital,1 private hospital"
125.008985,5.85953," 49274"," 7727","MAASIN","SARANGANI","",""," "," "," ","1 govt municipal hospital,1 govt rural health unit"
125.28783,5.968462," 65605"," 10208","MALAPATAN","SARANGANI","",""," "," "," ","1 govt rural health unit"
124.49909,6.2439024," 37054"," 7640","MAITUM","SARANGANI","",""," "," "," ","1 govt municipal hospital,1 govt rural health unit"
124.62296,5.9905408," 53040"," 9095","KIAMBA","SARANGANI","",""," "," "," ","1 govt district hospital,1 govt rural health unit"
124.38981,13.778079," 7569"," 1319","GIGMOTO","CATANDUANES","",""," "," "," ","1 govt district hospital,1 govt rural health unit"
124.2866,13.9425," 10183"," 1879","BAGAMANOC","CATANDUANES","16",""," "," "," ","1 govt rural health unit,13 govt elem schools,3 govt high schools"
124.31008,13.62899," 12966"," 2387","SAN MIGUEL","CATANDUANES","",""," "," "," ","1 govt rural health unit"
124.13351,13.98624," 25618"," 4293","CARAMORAN","CATANDUANES","24",""," "," "," ","1 govt municipal hospital,1 govt rural health unit,20 govt elem schools,5 govt high schools"
122.58787,10.548085," 17552"," 3843","SIBUNAG","GUIMARAS","",""," "," "," "," "
122.70445,10.615765," 22319"," 3809","SAN LORENZO","GUIMARAS","",""," "," "," "," "
122.53607,10.985771," 24504"," 4574","BADIANGAN","ILOILO","26","","09189130925;09187955327"," "," ","1 govt rural health unit,19 govt elementary schools,2 govt high schools"
122.5968,10.88097," 21318"," 3744","NEW LUCENA","ILOILO","18",""," "," "," ","1 govt rural health unit,13 public elementary schools,4 govt high schools"
121.95973,16.98358," 25151"," 4418","BENITO SOLIVEN","ISABELA","29",""," "," "," ","1 govt rural health unit,27 govt elem schools,4 govt high schools"
121.85131,16.75541," 16865"," 2549","SAN GUILLERMO","ISABELA","26",""," "," "," ","1 govt rural health unit"
123.083333,7.8563682," 18562"," 3122","LAKEWOOD","ZAMBOANGA DEL SUR","",""," "," "," ","1 govt municipal hospital,1 govt municipal health center,1 private clinic,13 govt elementary schools"
121.956967,16.140317," 10145"," 1875","DINALUNGAN","AURORA","9",""," "," "," ","1 govt municipal health center"
123.53658,8.21426," 10796"," 1773","JOSEFINA","ZAMBOANGA DEL SUR","",""," "," "," ","1 govt municipal health center,14 govt elementary schools"
122.966,7.748," 28010"," 4686","DIPLAHAN","ZAMBOANGA SIBUGAY","",""," "," "," ","1 govt municipal health center,1 private clinic,26 govt elementary schools"
122.81431,7.423442," 22875"," 3141","TALUSAN","ZAMBOANGA SIBUGAY","",""," "," "," ","1 govt municipal health center,13 govt elementary schools"
122.83876,7.5448369," 27623"," 5381","PAYAO","ZAMBOANGA SIBUGAY","",""," "," "," ","1 govt municipal hospital,1 govt municipal health center,31 govt elementary schools"
123.38125,8.043166," 16367"," 2913","SOMINOT (DON MARIANO MARCOS)","ZAMBOANGA DEL SUR","",""," "," "," ","1 govt municipal health center,18 govt elementary schools"
120.083333,5.2567385," 51377"," 7771","LANGUYAN","TAWI-TAWI","",""," "," "," ","1 govt municipal health center"
123.44671,8.4826139," 18669"," 3614","PIÑAN (NEW PIÑAN)","ZAMBOANGA DEL NORTE","",""," "," "," ","1 govt municipal health center,20 govt elementary schools"
122.65805,8.0121951," 21671"," 3881","TAMPILISAN","ZAMBOANGA DEL NORTE","",""," "," "," ","1 govt municipal health center,19 govt elementary schools"
122.79566,8.0181159," 16638"," 2877","GODOD","ZAMBOANGA DEL NORTE","",""," "," "," ","1 govt municipal health center,19 govt elementary schools"
122.93024,8.1563062," 21195"," 3802","BACUNGAN (Leon T Postigo)","ZAMBOANGA DEL NORTE","",""," "," "," ","1 govt municipal health center,19 govt elementary schools"
122.23459,7.9279282," 29883"," 5366","GUTALAC","ZAMBOANGA DEL NORTE","",""," "," "," ","1 govt municipal health center,32 govt elementary schools"
122.89463,7.6554053," 24787"," 3690","IMELDA","ZAMBOANGA SIBUGAY","",""," "," "," ","1 govt municipal health center,1 private clinic,19 govt elementary schools"
122.30887,7.396739," 18598"," 3089","TIGBAO","ZAMBOANGA DEL SUR","",""," "," "," ","1 govt municipal health center,19 govt elementary schools"
122.47228,7.63944," 34952"," 6478","ROSELLER LIM","ZAMBOANGA SIBUGAY","",""," "," "," ","1 govt municipal health center,29 govt elementary schools"
123.17324,7.503," 19984"," 3679","VINCENZO SAGUN","ZAMBOANGA DEL SUR","",""," "," "," ","1 govt municipal health center"
123.333333,8.1535322," 46039"," 8017","DUMINGAG","ZAMBOANGA DEL SUR","",""," "," "," ","1 govt municipal health center,1 private clinic,40 govt elementary schools"
121.983333,12.15," 16315"," 2636","SANTA FE","ROMBLON","11",""," "," "," ","1 govt rural health unit"
122.1,12.441667," 7520"," 1476","SANTA MARIA (IMELDA)","ROMBLON","6",""," "," "," ","1 govt rural health unit"
123.01167,14.09167," 44375"," 7932","MERCEDES","CAMARINES NORTE","26",""," "," "," ","1 govt rural health unit"
123.675,12.64167," 21693"," 3791","MONREAL","MASBATE","",""," "," "," ","1 govt rural health unit"
125.006,10.9038," 13807"," 2616","MAYORGA","LEYTE","",""," "," "," ","1 govt rural health unit"
124.97922,10.30472," 15817"," 2519","TOMAS OPPUS","SOUTHERN LEYTE","",""," "," ","27","1 govt rural health unit"
124.37689,10.14093," 23412"," 3637","BIEN UNIDO","BOHOL","",""," "," "," ","1 govt rural health unit"
121.88051,6.66587," 28978"," 5205","LANTAWAN","BASILAN","",""," "," "," ","1 govt municipal health center"
122.19858,6.53894," 26548"," 8786","TIPO-TIPO","BASILAN","",""," "," "," ","2 govt municipal health centers"
121.98352,6.41279," 71807"," 8698","SUMISIP","BASILAN","",""," "," "," ","2 govt municipal health centers"
125.27547,6.0902," 71872"," 12312","ALABEL","SARANGANI","",""," "," "," ","1 govt rural health unit"
125.18586,5.82285," 102676"," 16990","GLAN","SARANGANI","",""," "," "," ","1 govt community hospital,1 govt rural health unit"
123.958,7.67926," 23487"," 2224","SULTAN GUMANDER","LANAO DEL SUR","",""," "," "," ","1 govt municipal health center"
124.248,7.52377," 19006"," 3125","MATANOG","MAGUINDANAO","",""," "," "," ","1 govt municipal health center"
124.16199,7.01397," 51141"," 9975","UPI","MAGUINDANAO","",""," "," "," ","1 govt municipal health center"
124.09956,6.81596," 32014"," 5533","SOUTH UPI","MAGUINDANAO","",""," "," "," ","1 govt municipal health center"
124.78891,8.79896," 18372"," 3200","LAGONGLONG","MISAMIS ORIENTAL","",""," "," "," ","1 govt municipal health center"
126.1588055556,8.4601111111," 36595"," 5860","TAGBINA","SURIGAO DEL SUR","",""," "," "," ","1 govt rural health unit"
121.24892,5.92953," 35263"," 3577","PANGLIMA ESTINO (NEW PANAMAO)","SULU","",""," "," "," ","2 govt municipal health centers"
120.94788,18.5598," 3379"," 601","SANTA PRAXEDES","CAGAYAN","10",""," "," "," ","1 govt rural health unit "
121.7328,17.13536," 21192"," 4178","QUIRINO","ISABELA","21",""," "," "," ","1 govt community hospital,1 govt rural health unit,18 govt elem schools,4 govt high schools"
121.48151,14.33304," 21203"," 3788","KALAYAAN","LAGUNA","",""," "," "," ","1 govt rural health unit"
123.4553,13.0448," 44972"," 7966","PIO DURAN","ALBAY","",""," "," "," ","1 govt district hospital,1 govt rural health unit,1 private hospital,1 private clinic,1 fire station"
123.76103,12.47722," 19565"," 4115","SAN FERNANDO","MASBATE","",""," "," "," ","1 govt rural health unit"
119.26741,10.51657," 25218"," 4174","SAN VICENTE","PALAWAN","10",""," "," "," ","1 govt rural health unit"
121.94025,12.07588," 9428"," 1467","SAN JOSE","ROMBLON","5",""," "," "," ","1 govt rural health unit"
122.57749,12.32603," 22325"," 3767","SAN FERNANDO","ROMBLON","12",""," "," "," ","1 govt rural health unit"
121.59641,16.21442," 20443"," 2459","NAGTIPUNAN","QUIRINO","16",""," "," "," ","1 govt rural health unit"
123.45199,13.30361," 68846"," 12572","LIBON","ALBAY","",""," "," "," ","1 govt district hospital,1 govt rural health unit,1 fire station"
124.19200,13.05487," 19762"," 3623","PRIETO DIAZ","SORSOGON","",""," "," "," ","1 govt municipal hospital,1 govt rural health unit"
121.185,16.58814," 16623"," 3140","VILLAVERDE","NUEVA VIZCAYA","9",""," "," "," ","1 govt rural health unit"
121.245,16.52194," 17487"," 3358","QUEZON","NUEVA VIZCAYA","12",""," "," "," ","1 govt rural health unit"
121.19799,16.27620," 31515"," 5200","KASIBU","NUEVA VIZCAYA","30",""," "," "," ","1 govt municipal hospital,1 govt rural health unit,1 private hospital"
121.072,16.875," 10071"," 2063","HINGYON","IFUGAO","",""," "," "," ","1 govt rural health unit"
121.38199,16.96156," 17231"," 3341","AGUINALDO","IFUGAO","",""," "," "," ","1 govt hospital,1 govt rural health unit"
120.71399,16.4556," 12913"," 2242","BOKOD","BENGUET","",""," "," "," ","1 govt municipal hospital,1 govt rural health unit"
121.322,13.92971," 30023"," 4998","SAN ANTONIO","QUEZON","20",""," "," "," ","1 govt rural health unit"
122.95899,14.00116," 12299"," 2220","SAN LORENZO RUIZ (IMELDA)","CAMARINES NORTE","12","","","","","1 govt rural health unit"
117.988,8.9424," 28698"," 5479","SOFRONIO ESPAÑOLA","PALAWAN","9",""," "," "," "," "
118.392,9.256," 62525"," 11521","NARRA","PALAWAN","22",""," "," "," ","1 govt municipal hospital,1 govt rural health unit,1 private clinic"
124.956,10.9822," 12310"," 2537","JULITA","NORTHERN LEYTE","",""," "," "," ","1 govt rural health unit"
124.20799,12.07474," 8067"," 1677","TAGAPUL-AN","WESTERN SAMAR","",""," "," "," ","1 govt rural health unit"
124.806,11.95868," 14134"," 2565","SAN JORGE","WESTERN SAMAR","",""," "," "," ","1 govt rural health unit"
123.3,10.52427," 22979"," 3456","SALVADOR BENEDICTO","NEGROS OCCIDENTAL","",""," "," "," ","1 govt rural health unit"
124.634,12.30869," 12173"," 2114","LOPE DE VEGA","NORTHERN SAMAR","",""," "," "," ","1 govt rural health unit"
123.71199,8.16722," 10157"," 123","DON VICTORIANO CHIONGBIAN","MISAMIS OCCIDENTAL","",""," "," "," ","1 govt rural health unit"
125.59675,10.06527," 31363"," 4847","BASILISA (RIZAL)","SURIGAO DEL NORTE","",""," "," "," ","1 govt municipal health center"
125.994000053406,7.69121464316328," 35192"," 6570","MONTEVISTA","COMPOSTELA VALLEY","",""," "," "," ","1 govt district hospital,1 private hospital"
126.028000068665,7.79284340686307," 90971"," 20238","MONKAYO","COMPOSTELA VALLEY","",""," "," "," ","1 govt rural health unit,1 private hospital"
125.65999,7.40111," 24886","3397","BRAULIO E. DUJALI","DAVAO DEL NORTE","5","1998","","","",""
125.61599,5.88384," 62513"," 11259","JOSE ABAD SANTOS","DAVAO OCCIDENTAL","26","","","","","1 govt district hospital"
125.69472,6.19773," 35166"," 6544","DON MARCELINO","DAVAO OCCIDENTAL","15","","","","","1 govt municipal hospital,1 govt rural health unit"
125.216,6.71012," 45005"," 9066","MAGSAYSAY","DAVAO DEL SUR","22","","","","","1 govt rural health unit"
125.214,6.65416," 43054","8339","KIBLAWAN","DAVAO DEL SUR","30","","","","","1 govt district hospital,1 govt rural health unit,1 private clinic"
125.252,6.2642," 95993"," 18924","MALUNGON","SARANGANI","31","","","","","1 govt municipal hospital,1 govt rural health unit"
126.096,7.61746," 45309"," 8592","NEW BATAAN","COMPOSTELA VALLEY","","","","","","1 govt rural health unit"
126.1225,7.31825," 51547"," 8762","MARAGUSAN (SAN MARIANO)","COMPOSTELA VALLEY","","","","","","1 govt municipal hospital,1 govt rural health unit"
125.822,7.7719," 66607"," 11904","LAAK (SAN VICENTE)","COMPOSTELA VALLEY","","","","","","1 govt municipal hospital,1 govt rural health unit"
124.246,7.77093," 21717"," 2008","LUMBAYANAGUE","LANAO DEL SUR","","","","","","1 govt municipal health center"
124.142,7.66033," 21120"," 2209","MAROGONG","LANAO DEL SUR","","","","","","1 govt municipal health center"
